tf	tissue	model	path
NFYA	Colon	NFYA_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NFYA_Colon/NFYA_Colon_2024-07-26.logistic.rds
NR2C2	Blood	NR2C2_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2C2_Blood/NR2C2_Blood_2024-07-26.logistic.rds
NR2C2	BoneMarrow	NR2C2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2C2_BoneMarrow/NR2C2_BoneMarrow_2024-07-26.logistic.rds
NR2C2	Cervix	NR2C2_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2C2_Cervix/NR2C2_Cervix_2024-07-26.logistic.rds
NR2C2	Liver	NR2C2_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2C2_Liver/NR2C2_Liver_2024-07-26.logistic.rds
NR2C2	Lung	NR2C2_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2C2_Lung/NR2C2_Lung_2024-07-26.logistic.rds
NR2F1	BoneMarrow	NR2F1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F1_BoneMarrow/NR2F1_BoneMarrow_2024-07-26.logistic.rds
NR2F1	Cranial	NR2F1_Cranial	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F1_Cranial/NR2F1_Cranial_2024-07-26.logistic.rds
NR2F2	BoneMarrow	NR2F2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F2_BoneMarrow/NR2F2_BoneMarrow_2024-07-26.logistic.rds
NR2F2	Breast	NR2F2_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F2_Breast/NR2F2_Breast_2024-07-26.logistic.rds
NR2F2	Cranial	NR2F2_Cranial	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F2_Cranial/NR2F2_Cranial_2024-07-26.logistic.rds
NR2F2	Liver	NR2F2_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F2_Liver/NR2F2_Liver_2024-07-26.logistic.rds
NR2F2	Lung	NR2F2_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F2_Lung/NR2F2_Lung_2024-07-26.logistic.rds
NR2F6	BoneMarrow	NR2F6_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F6_BoneMarrow/NR2F6_BoneMarrow_2024-07-26.logistic.rds
NR2F6	Liver	NR2F6_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR2F6_Liver/NR2F6_Liver_2024-07-26.logistic.rds
NR3C1	Blood	NR3C1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Blood/NR3C1_Blood_2024-07-26.logistic.rds
NR3C1	Bone	NR3C1_Bone	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Bone/NR3C1_Bone_2024-07-26.logistic.rds
NR3C1	Cervix	NR3C1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Cervix/NR3C1_Cervix_2024-07-26.logistic.rds
NR3C1	EmbryonicKidney	NR3C1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_EmbryonicKidney/NR3C1_EmbryonicKidney_2024-07-26.logistic.rds
NR3C1	Endometrium	NR3C1_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Endometrium/NR3C1_Endometrium_2024-07-26.logistic.rds
NR3C1	Liver	NR3C1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Liver/NR3C1_Liver_2024-07-26.logistic.rds
NR3C1	Muscle	NR3C1_Muscle	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Muscle/NR3C1_Muscle_2024-07-26.logistic.rds
NR3C1	Prostate	NR3C1_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR3C1_Prostate/NR3C1_Prostate_2024-07-26.logistic.rds
NR4A1	BoneMarrow	NR4A1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR4A1_BoneMarrow/NR4A1_BoneMarrow_2024-07-26.logistic.rds
NR5A2	Breast	NR5A2_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NR5A2_Breast/NR5A2_Breast_2024-07-26.logistic.rds
NRF1	Blood	NRF1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_Blood/NRF1_Blood_2024-07-26.logistic.rds
NRF1	BoneMarrow	NRF1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_BoneMarrow/NRF1_BoneMarrow_2024-07-26.logistic.rds
NRF1	Brain	NRF1_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_Brain/NRF1_Brain_2024-07-26.logistic.rds
NRF1	Breast	NRF1_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_Breast/NRF1_Breast_2024-07-26.logistic.rds
NRF1	Cervix	NRF1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_Cervix/NRF1_Cervix_2024-07-26.logistic.rds
NRF1	Embryo	NRF1_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_Embryo/NRF1_Embryo_2024-07-26.logistic.rds
NRF1	Liver	NRF1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_Liver/NRF1_Liver_2024-07-26.logistic.rds
NRF1	MammaryGland	NRF1_MammaryGland	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/NRF1_MammaryGland/NRF1_MammaryGland_2024-07-26.logistic.rds
OTX2	Embryo	OTX2_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/OTX2_Embryo/OTX2_Embryo_2024-07-26.logistic.rds
PAX3	Muscle	PAX3_Muscle	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PAX3_Muscle/PAX3_Muscle_2024-07-26.logistic.rds
PAX5	Blood	PAX5_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PAX5_Blood/PAX5_Blood_2024-07-26.logistic.rds
PBX1	MammaryGland	PBX1_MammaryGland	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX1_MammaryGland/PBX1_MammaryGland_2024-07-26.logistic.rds
PBX2	BoneMarrow	PBX2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX2_BoneMarrow/PBX2_BoneMarrow_2024-07-26.logistic.rds
PBX2	Liver	PBX2_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX2_Liver/PBX2_Liver_2024-07-26.logistic.rds
PBX3	Blood	PBX3_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX3_Blood/PBX3_Blood_2024-07-26.logistic.rds
PBX3	Brain	PBX3_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX3_Brain/PBX3_Brain_2024-07-26.logistic.rds
PBX3	Liver	PBX3_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX3_Liver/PBX3_Liver_2024-07-26.logistic.rds
PBX3	Lung	PBX3_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PBX3_Lung/PBX3_Lung_2024-07-26.logistic.rds
PDX1	Embryo	PDX1_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PDX1_Embryo/PDX1_Embryo_2024-07-26.logistic.rds
PGR	Endometrium	PGR_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PGR_Endometrium/PGR_Endometrium_2024-07-26.logistic.rds
PKNOX1	BoneMarrow	PKNOX1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PKNOX1_BoneMarrow/PKNOX1_BoneMarrow_2024-07-26.logistic.rds
POU2F2	Blood	POU2F2_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/POU2F2_Blood/POU2F2_Blood_2024-07-26.logistic.rds
POU5F1	Skin	POU5F1_Skin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/POU5F1_Skin/POU5F1_Skin_2024-07-26.logistic.rds
PPARG	Blood	PPARG_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PPARG_Blood/PPARG_Blood_2024-07-26.logistic.rds
PRDM1	Cervix	PRDM1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PRDM1_Cervix/PRDM1_Cervix_2024-07-26.logistic.rds
PRDM1	EmbryonicKidney	PRDM1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PRDM1_EmbryonicKidney/PRDM1_EmbryonicKidney_2024-07-26.logistic.rds
PRDM10	EmbryonicKidney	PRDM10_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PRDM10_EmbryonicKidney/PRDM10_EmbryonicKidney_2024-07-26.logistic.rds
PRDM14	Embryo	PRDM14_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/PRDM14_Embryo/PRDM14_Embryo_2024-07-26.logistic.rds
RARA	Blood	RARA_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RARA_Blood/RARA_Blood_2024-07-26.logistic.rds
RARA	BoneMarrow	RARA_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RARA_BoneMarrow/RARA_BoneMarrow_2024-07-26.logistic.rds
RARA	Breast	RARA_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RARA_Breast/RARA_Breast_2024-07-26.logistic.rds
RBPJ	Blood	RBPJ_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RBPJ_Blood/RBPJ_Blood_2024-07-26.logistic.rds
RELA	BoneMarrow	RELA_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_BoneMarrow/RELA_BoneMarrow_2024-07-26.logistic.rds
RELA	Breast	RELA_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_Breast/RELA_Breast_2024-07-26.logistic.rds
RELA	Cervix	RELA_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_Cervix/RELA_Cervix_2024-07-26.logistic.rds
RELA	Colon	RELA_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_Colon/RELA_Colon_2024-07-26.logistic.rds
RELA	HeLacontaminant	RELA_HeLacontaminant	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_HeLacontaminant/RELA_HeLacontaminant_2024-07-26.logistic.rds
RELA	Liver	RELA_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_Liver/RELA_Liver_2024-07-26.logistic.rds
RELA	Lung	RELA_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_Lung/RELA_Lung_2024-07-26.logistic.rds
RELA	Prostate	RELA_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_Prostate/RELA_Prostate_2024-07-26.logistic.rds
RELA	UmbilicalVein	RELA_UmbilicalVein	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RELA_UmbilicalVein/RELA_UmbilicalVein_2024-07-26.logistic.rds
REST	AdrenalGland	REST_AdrenalGland	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_AdrenalGland/REST_AdrenalGland_2024-07-26.logistic.rds
REST	BoneMarrow	REST_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_BoneMarrow/REST_BoneMarrow_2024-07-26.logistic.rds
REST	Brain	REST_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Brain/REST_Brain_2024-07-26.logistic.rds
REST	Breast	REST_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Breast/REST_Breast_2024-07-26.logistic.rds
REST	Cervix	REST_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Cervix/REST_Cervix_2024-07-26.logistic.rds
REST	Colon	REST_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Colon/REST_Colon_2024-07-26.logistic.rds
REST	Embryo	REST_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Embryo/REST_Embryo_2024-07-26.logistic.rds
REST	EmbryonicKidney	REST_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_EmbryonicKidney/REST_EmbryonicKidney_2024-07-26.logistic.rds
REST	Endometrium	REST_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Endometrium/REST_Endometrium_2024-07-26.logistic.rds
REST	Liver	REST_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Liver/REST_Liver_2024-07-26.logistic.rds
REST	Lung	REST_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Lung/REST_Lung_2024-07-26.logistic.rds
REST	Pancreas	REST_Pancreas	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/REST_Pancreas/REST_Pancreas_2024-07-26.logistic.rds
RFX1	BoneMarrow	RFX1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX1_BoneMarrow/RFX1_BoneMarrow_2024-07-26.logistic.rds
RFX1	Breast	RFX1_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX1_Breast/RFX1_Breast_2024-07-26.logistic.rds
RFX1	Colon	RFX1_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX1_Colon/RFX1_Colon_2024-07-26.logistic.rds
RFX2	Colon	RFX2_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX2_Colon/RFX2_Colon_2024-07-26.logistic.rds
RFX5	Blood	RFX5_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_Blood/RFX5_Blood_2024-07-26.logistic.rds
RFX5	BoneMarrow	RFX5_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_BoneMarrow/RFX5_BoneMarrow_2024-07-26.logistic.rds
RFX5	Brain	RFX5_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_Brain/RFX5_Brain_2024-07-26.logistic.rds
RFX5	Cervix	RFX5_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_Cervix/RFX5_Cervix_2024-07-26.logistic.rds
RFX5	Embryo	RFX5_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_Embryo/RFX5_Embryo_2024-07-26.logistic.rds
RFX5	Liver	RFX5_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_Liver/RFX5_Liver_2024-07-26.logistic.rds
RFX5	Lung	RFX5_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RFX5_Lung/RFX5_Lung_2024-07-26.logistic.rds
RUNX1	BoneMarrow	RUNX1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_BoneMarrow/RUNX1_BoneMarrow_2024-07-26.logistic.rds
RUNX1	Breast	RUNX1_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_Breast/RUNX1_Breast_2024-07-26.logistic.rds
RUNX1	Cordblood	RUNX1_Cordblood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_Cordblood/RUNX1_Cordblood_2024-07-26.logistic.rds
RUNX1	FetalLiver	RUNX1_FetalLiver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_FetalLiver/RUNX1_FetalLiver_2024-07-26.logistic.rds
RUNX1	Kidney	RUNX1_Kidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_Kidney/RUNX1_Kidney_2024-07-26.logistic.rds
RUNX1	Pleura	RUNX1_Pleura	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_Pleura/RUNX1_Pleura_2024-07-26.logistic.rds
RUNX1	Prostate	RUNX1_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX1_Prostate/RUNX1_Prostate_2024-07-26.logistic.rds
RUNX2	Prostate	RUNX2_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RUNX2_Prostate/RUNX2_Prostate_2024-07-26.logistic.rds
RXRA	Blood	RXRA_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RXRA_Blood/RXRA_Blood_2024-07-26.logistic.rds
RXRA	Brain	RXRA_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RXRA_Brain/RXRA_Brain_2024-07-26.logistic.rds
RXRA	Breast	RXRA_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RXRA_Breast/RXRA_Breast_2024-07-26.logistic.rds
RXRA	Colon	RXRA_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RXRA_Colon/RXRA_Colon_2024-07-26.logistic.rds
RXRA	Embryo	RXRA_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RXRA_Embryo/RXRA_Embryo_2024-07-26.logistic.rds
RXRA	Liver	RXRA_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/RXRA_Liver/RXRA_Liver_2024-07-26.logistic.rds
SCRT1	EmbryonicKidney	SCRT1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SCRT1_EmbryonicKidney/SCRT1_EmbryonicKidney_2024-07-26.logistic.rds
SIX1	EmbryonicKidney	SIX1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SIX1_EmbryonicKidney/SIX1_EmbryonicKidney_2024-07-26.logistic.rds
SIX1	Kidney	SIX1_Kidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SIX1_Kidney/SIX1_Kidney_2024-07-26.logistic.rds
SIX2	EmbryonicKidney	SIX2_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SIX2_EmbryonicKidney/SIX2_EmbryonicKidney_2024-07-26.logistic.rds
SIX2	Kidney	SIX2_Kidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SIX2_Kidney/SIX2_Kidney_2024-07-26.logistic.rds
SMAD2	Embryo	SMAD2_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SMAD2_Embryo/SMAD2_Embryo_2024-07-26.logistic.rds
SMAD3	Embryo	SMAD3_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SMAD3_Embryo/SMAD3_Embryo_2024-07-26.logistic.rds
SMAD3	Lung	SMAD3_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SMAD3_Lung/SMAD3_Lung_2024-07-26.logistic.rds
SMAD4	Embryo	SMAD4_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SMAD4_Embryo/SMAD4_Embryo_2024-07-26.logistic.rds
SMAD4	Liver	SMAD4_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SMAD4_Liver/SMAD4_Liver_2024-07-26.logistic.rds
SMAD4	Lung	SMAD4_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SMAD4_Lung/SMAD4_Lung_2024-07-26.logistic.rds
SOX2	Colon	SOX2_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SOX2_Colon/SOX2_Colon_2024-07-26.logistic.rds
SOX2	Embryo	SOX2_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SOX2_Embryo/SOX2_Embryo_2024-07-26.logistic.rds
SOX2	Skin	SOX2_Skin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SOX2_Skin/SOX2_Skin_2024-07-26.logistic.rds
SOX2	Thyroid	SOX2_Thyroid	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SOX2_Thyroid/SOX2_Thyroid_2024-07-26.logistic.rds
SOX4	FetalLung	SOX4_FetalLung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SOX4_FetalLung/SOX4_FetalLung_2024-07-26.logistic.rds
SOX9	Colon	SOX9_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SOX9_Colon/SOX9_Colon_2024-07-26.logistic.rds
SP1	Blood	SP1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP1_Blood/SP1_Blood_2024-07-26.logistic.rds
SP1	BoneMarrow	SP1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP1_BoneMarrow/SP1_BoneMarrow_2024-07-26.logistic.rds
SP1	Embryo	SP1_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP1_Embryo/SP1_Embryo_2024-07-26.logistic.rds
SP1	EmbryonicKidney	SP1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP1_EmbryonicKidney/SP1_EmbryonicKidney_2024-07-26.logistic.rds
SP1	Liver	SP1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP1_Liver/SP1_Liver_2024-07-26.logistic.rds
SP1	Lung	SP1_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP1_Lung/SP1_Lung_2024-07-26.logistic.rds
SP2	BoneMarrow	SP2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP2_BoneMarrow/SP2_BoneMarrow_2024-07-26.logistic.rds
SP2	Colon	SP2_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP2_Colon/SP2_Colon_2024-07-26.logistic.rds
SP2	Embryo	SP2_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP2_Embryo/SP2_Embryo_2024-07-26.logistic.rds
SP2	EmbryonicKidney	SP2_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SP2_EmbryonicKidney/SP2_EmbryonicKidney_2024-07-26.logistic.rds
SPDEF	Lung	SPDEF_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPDEF_Lung/SPDEF_Lung_2024-07-26.logistic.rds
SPI1	BoneMarrow	SPI1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPI1_BoneMarrow/SPI1_BoneMarrow_2024-07-26.logistic.rds
SPI1	Cervix	SPI1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPI1_Cervix/SPI1_Cervix_2024-07-26.logistic.rds
SPI1	Cordblood	SPI1_Cordblood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPI1_Cordblood/SPI1_Cordblood_2024-07-26.logistic.rds
SPI1	FetalLiver	SPI1_FetalLiver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPI1_FetalLiver/SPI1_FetalLiver_2024-07-26.logistic.rds
SPI1	HeLacontaminant	SPI1_HeLacontaminant	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPI1_HeLacontaminant/SPI1_HeLacontaminant_2024-07-26.logistic.rds
SPI1	Kidney	SPI1_Kidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPI1_Kidney/SPI1_Kidney_2024-07-26.logistic.rds
